 37577708333333332E-001	 44711330057760232E+000	 58618100893549248E-003	-53340759273359417E-001	 14935892968755959E+002
 39180416666666668E-001	 46574330084030153E+000	 58618100893549248E-003	-53340759273359417E-001	 26052252464190822E+001
 40783124999999998E-001	 48903005608787797E+000	 58618100893549248E-003	-53340759273359417E-001	 53490874906060213E+001
 42385208333333335E-001	 50766005635057718E+000	 58618100893549248E-003	-53340759273359417E-001	 82029675271733950E+001
 43987916666666665E-001	 52629005661327630E+000	 58618100893549248E-003	-53340759273359417E-001	 11167340624535069E+002
 45590625000000001E-001	 54491931179517792E+000	 58618100893549248E-003	-53340759273359417E-001	 14241810865382141E+002
 47193333333333332E-001	 56354931205787713E+000	 58618100893549248E-003	-53340759273359417E-001	 24513274664975910E+001
 48796041666666667E-001	 58217931232057634E+000	 58618100893549248E-003	-53340759273359417E-001	 57454065843326553E+001
 50398541666666663E-001	 60080856750247795E+000	 58618100893549248E-003	-53340759273359417E-001	 91551366965465917E+001
 52001041666666670E-001	 61943856776517716E+000	 58618100893549248E-003	-53340759273359417E-001	 12670837359501604E+002
 53603749999999994E-001	 64272532301275351E+000	 58618100893549248E-003	-53340759273359417E-001	 13258310638668954E+001
 55206250000000001E-001	 66135532327545272E+000	 34914436253847478E-005	-53340759273359417E-001	 50640142314306793E+001
 56808749999999997E-001	 67998532353815193E+000	 34914436253847478E-005	-53340759273359417E-001	 89149553191437363E+001
 58411041666666663E-001	 69861457872005355E+000	 34914436253847478E-005	-53340759273359417E-001	 12880351825960571E+002
 60013749999999999E-001	 71724457898275276E+000	 34914436253847478E-005	-53340759273359417E-001	 19785336336028816E+001
 61616458333333335E-001	 73587383416465428E+000	 34914436253847478E-005	-53340759273359417E-001	 61625258937929644E+001
 63218958333333330E-001	 75450383442735349E+000	 34914436253847478E-005	-53340759273359417E-001	 10452437294149077E+002
 64821666666666666E-001	 77313383469005270E+000	 58618100893549248E-003	-53340759273359417E-001	 14861122769555928E+002
 66424583333333331E-001	 79642058993762914E+000	 58618100893549248E-003	-53340759273359417E-001	 43993987697166261E+001
 68026666666666669E-001	 81505059020032835E+000	 58618100893549248E-003	-53340759273359417E-001	 90255705918158895E+001
 69629375000000004E-001	 83367984538222988E+000	 58618100893549248E-003	-53340759273359417E-001	 13765147269094095E+002
 71232291666666669E-001	 85230984564492918E+000	 58618100893549248E-003	-53340759273359417E-001	 36423023892237715E+001
 72835625000000004E-001	 87093984590762830E+000	 58618100893549248E-003	-53340759273359417E-001	 86053109903172881E+001
 74437708333333330E-001	 88956910108952982E+000	 58618100893549248E-003	-53340759273359417E-001	 13673343014068794E+002
 76040208333333337E-001	 90819910135222912E+000	 58618100893549248E-003	-53340759273359417E-001	 38771226495085088E+001
 77642708333333332E-001	 92682910161492824E+000	 58618100893549248E-003	-53340759273359417E-001	 91689325567167430E+001
 79245208333333328E-001	 95011585686250477E+000	 58618100893549248E-003	-53340759273359417E-001	 14574439074117299E+002
 80848125000000004E-001	 96874585712520389E+000	 58618100893549248E-003	-53340759273359417E-001	 51139142296663280E+001
 82450416666666670E-001	 98737511230710542E+000	 58618100893549248E-003	-53340759273359417E-001	 10738303729087669E+002
 84052916666666666E-001	 10060051125698047E+001	 34914436253847478E-005	-53340759273359417E-001	 15009772815029699E+001
 85655625000000002E-001	 10246351128325038E+001	 34914436253847478E-005	-53340759273359417E-001	 73486892337434099E+001
 87258124999999997E-001	 10432643680144055E+001	 34914436253847478E-005	-53340759273359417E-001	 13306245244149267E+002
 88860833333333333E-001	 10618943682771047E+001	 34914436253847478E-005	-53340759273359417E-001	 44019316346345505E+001
 90463333333333329E-001	 10805236234590064E+001	 34914436253847478E-005	-53340759273359417E-001	 10584846794847188E+002
 92066041666666665E-001	 11038111237873803E+001	 34914436253847478E-005	-53340759273359417E-001	 18991547557553616E+001
 93668541666666671E-001	 11224411240500794E+001	 58618100893549248E-003	-53340759273359417E-001	 83019076817770639E+001
 95270833333333338E-001	 11410703792319811E+001	 58618100893549248E-003	-53340759273359417E-001	 14817444568521921E+002
 96873750000000003E-001	 11597003794946803E+001	 58618100893549248E-003	-53340759273359417E-001	 64648684680554652E+001
 98476249999999999E-001	 11783296346765820E+001	 58618100893549248E-003	-53340759273359417E-001	 13201359344779522E+002
 10007812500000000E+000	 11969596349392811E+001	 58618100893549248E-003	-53340759273359417E-001	 50577001187181942E+001
 10168083333333333E+000	 12155896352019802E+001	 58618100893549248E-003	-53340759273359417E-001	 12017634486636946E+002
 10328312500000001E+000	 12342188903838819E+001	 58618100893549248E-003	-53340759273359417E-001	 41104613911349929E+001
 10488583333333332E+000	 12575063907122559E+001	 58618100893549248E-003	-53340759273359417E-001	 11296415422987734E+002
 10648833333333334E+000	 12761356458941574E+001	 58618100893549248E-003	-53340759273359417E-001	 36060192641236327E+001
 10809104166666668E+000	 12947656461568567E+001	 58618100893549248E-003	-53340759273359417E-001	 11002828349060698E+002
 10969416666666667E+000	 13133956464195558E+001	 58618100893549248E-003	 75909122609084969E-015	 35383296422527330E+001
 11129666666666667E+000	 13320249016014575E+001	 58618100893549248E-003	-53340759273359417E-001	 11157038671749827E+002
 11289958333333334E+000	 13506549018641566E+001	 34914436253847478E-005	-53340759273359417E-001	 39160157553891395E+001
 11450250000000000E+000	 13692841570460583E+001	 34914436253847478E-005	-53340759273359417E-001	 11764332571672004E+002
 11610520833333333E+000	 13879141573087574E+001	 34914436253847478E-005	-53340759273359417E-001	 47359321704370537E+001
 11770812500000001E+000	 14112016576371314E+001	 34914436253847478E-005	 75909122609084969E-015	 12800181113495236E+002
 11931062500000000E+000	 14298309128190331E+001	 34914436253847478E-005	 75909122609084969E-015	 60013796139575447E+001
 12091395833333334E+000	 14484609130817322E+001	 34914436253847478E-005	-53340759273359417E-001	 14292960475877740E+002
 12251666666666667E+000	 14670901682636339E+001	 34914436253847478E-005	 75909122609084969E-015	 77236491334948752E+001
 12411916666666667E+000	 14857201685263330E+001	 34914436253847478E-005	-53340759273359417E-001	 12554374692728679E+001
 12572145833333332E+000	 15043501687890322E+001	 34914436253847478E-005	 75909122609084969E-015	 98594406751469180E+001
 12732416666666666E+000	 15229794239709339E+001	 34914436253847478E-005	-53340759273359417E-001	 36158809300384625E+001
 12892687500000000E+000	 15462669242993078E+001	 34914436253847478E-005	-53340759273359417E-001	 12451801933949601E+002
 13052958333333333E+000	 15648961794812095E+001	 58618100893549248E-003	-53340759273359417E-001	 64368711629829079E+001
 13213291666666667E+000	 15835261797439086E+001	 58618100893549248E-003	-53340759273359417E-001	 52632118248614272E+000
 13373645833333334E+000	 16021561800066078E+001	 58618100893549248E-003	 75909122609084969E-015	 97140010524415288E+001
 13533958333333334E+000	 16207854351885093E+001	 58618100893549248E-003	-53340759273359417E-001	 40218904701126036E+001
 13694187499999999E+000	 16394154354512086E+001	 58618100893549248E-003	 75909122609084969E-015	 13411231897069888E+002
 13854458333333333E+000	 16580454357139079E+001	 58618100893549248E-003	 75909122609084969E-015	 79410164535298478E+001
 14014708333333334E+000	 16766746908958094E+001	 34914436253847478E-005	-53340759273359417E-001	 25813891803479397E+001
 14174979166666666E+000	 16999621912241835E+001	 34914436253847478E-005	-53340759273359417E-001	 12307395272635198E+002
 14335249999999999E+000	 17185914464060851E+001	 34914436253847478E-005	-53340759273359417E-001	 71727307290216245E+001
 14495541666666667E+000	 17372214466687844E+001	 34914436253847478E-005	-53340759273359417E-001	 21437737598815595E+001
 14655833333333332E+000	 17558514469314833E+001	 34914436253847478E-005	-53340759273359417E-001	 12218854359741937E+002
 14816104166666666E+000	 17744807021133852E+001	 34914436253847478E-005	-53340759273359417E-001	 74168818969149129E+001
 14976479166666667E+000	 17931107023760841E+001	 58618100893549248E-003	-53340759273359417E-001	 27303418217606986E+001
 15136791666666667E+000	 18117399575579856E+001	 58618100893549248E-003	-53340759273359417E-001	 13118906449830669E+002
 15297104166666666E+000	 18303699578206849E+001	 58618100893549248E-003	-53340759273359417E-001	 86506067245091771E+001
 15457354166666666E+000	 18536574581490591E+001	 58618100893549248E-003	-53340759273359417E-001	 42903766101792101E+001
 15617666666666667E+000	 18722867133309606E+001	 58618100893549248E-003	-53340759273359417E-001	 15026657221376738E+002
 15777874999999999E+000	 18909167135936599E+001	 58618100893549248E-003	-53340759273359417E-001	 10891669577200624E+002
 15938166666666667E+000	 19095459687755614E+001	 58618100893549248E-003	-53340759273359417E-001	 68699237272708629E+001
 16098458333333334E+000	 19281759690382607E+001	 58618100893549248E-003	-53340759273359417E-001	 29569655599514661E+001
 16258729166666666E+000	 19468059693009597E+001	 58618100893549248E-003	-53340759273359417E-001	 14131415317037244E+002
 16419020833333333E+000	 19654352244828615E+001	 58618100893549248E-003	-53340759273359417E-001	 10432912228319698E+002
 16579291666666667E+000	 19840652247455605E+001	 58618100893549248E-003	-53340759273359417E-001	 68493249068768222E+001
 16739604166666666E+000	 20073519799931368E+001	 58618100893549248E-003	-53340759273359417E-001	 33667113076859437E+001
 16899916666666666E+000	 20259819802558361E+001	 58618100893549248E-003	-53340759273359417E-001	 14981596522922501E+002
 17060249999999999E+000	 20446119805185354E+001	 58618100893549248E-003	-53340759273359417E-001	 11739485673109569E+002
 17220645833333332E+000	 20632412357004370E+001	 58618100893549248E-003	-53340759273359417E-001	 86142018904607241E+001
 17381000000000000E+000	 20818712359631363E+001	 58618100893549248E-003	-53340759273359417E-001	 55918582286782907E+001
 17541270833333333E+000	 21005004911450378E+001	 58618100893549248E-003	-53340759273359417E-001	 26770204497558041E+001
 17701562500000001E+000	 21191304914077371E+001	 58618100893549248E-003	-53340759273359417E-001	 14845713846712681E+002
 17861854166666666E+000	 21377604916704360E+001	 58618100893549248E-003	-53340759273359417E-001	 12162030307025742E+002
 18022187500000000E+000	 21610472469180127E+001	 58618100893549248E-003	-53340759273359417E-001	 95754082565919987E+001
 18182458333333333E+000	 21796772471807117E+001	 58618100893549248E-003	-53340759273359417E-001	 71103788659858338E+001
 18342687499999999E+000	 21983065023626132E+001	 58618100893549248E-003	-53340759273359417E-001	 47481629697645019E+001
 18502937500000001E+000	 22169365026253125E+001	 58618100893549248E-003	-53340759273359417E-001	 24797406942984747E+001
 18663229166666666E+000	 22355665028880118E+001	 58618100893549248E-003	-53340759273359417E-001	 34416937990322771E+000
 18823520833333334E+000	 22541957580699133E+001	 58618100893549248E-003	-53340759273359417E-001	 13292408534924380E+002
 18983833333333333E+000	 22728257583326126E+001	 58618100893549248E-003	-53340759273359417E-001	 11372288937833081E+002
 19144145833333333E+000	 22914557585953119E+001	 58618100893549248E-003	-53340759273359417E-001	 95685062751300848E+001
 19304437500000000E+000	 23147425138428883E+001	 58618100893549248E-003	-53340759273359417E-001	 78692604786971273E+001
 19464770833333334E+000	 23333725141055872E+001	 58618100893549248E-003	-53340759273359417E-001	 62862812065170850E+001
 19625083333333333E+000	 23520017692874891E+001	 34914436253847478E-005	-53340759273359417E-001	 48149478772767281E+001
 19785416666666666E+000	 23706317695501880E+001	 34914436253847478E-005	-53340759273359417E-001	 34554564658528875E+001
 19945791666666666E+000	 23892617698128873E+001	 34914436253847478E-005	-53340759273359417E-001	 22138469324785131E+001
 20106062499999999E+000	 24078910249947889E+001	 34914436253847478E-005	-53340759273359417E-001	 10765030745908135E+001
 20266520833333335E+000	 24265210252574882E+001	 34914436253847478E-005	-53340759273359417E-001	 60553834054651023E-001
 20426895833333334E+000	 24498077805050645E+001	 34914436253847478E-005	-53340759273359417E-001	 14119643860021611E+002
 20587249999999999E+000	 24684377807677638E+001	 34914436253847478E-005	-53340759273359417E-001	 13322522949829715E+002
 20747562500000001E+000	 24870677810304628E+001	 34914436253847478E-005	-53340759273359417E-001	 12637414450567883E+002
 20907812500000000E+000	 25056970362123646E+001	 34914436253847478E-005	-53340759273359417E-001	 12040271903974703E+002
 21068166666666666E+000	 25243270364750636E+001	 34914436253847478E-005	-53340759273359417E-001	 11569805237816678E+002
 21228437499999999E+000	 25429562916569655E+001	 34914436253847478E-005	-53340759273359417E-001	 11205891905972710E+002
 21388770833333335E+000	 25615862919196644E+001	 34914436253847478E-005	-53340759273359417E-001	 10954275028485930E+002
 21549062499999998E+000	 25802162921823637E+001	 58618100893549248E-003	-53340759273359417E-001	 10804441701570225E+002
 21709312500000002E+000	 26035030474299401E+001	 58618100893549248E-003	-53340759273359417E-001	 10766213692063710E+002
 21869666666666667E+000	 26221330476926394E+001	 58618100893549248E-003	-53340759273359417E-001	 10851070199039096E+002
 22030104166666669E+000	 26407623028745409E+001	 58618100893549248E-003	-53340759273359417E-001	 11058569650361596E+002
 22190416666666666E+000	 26593923031372402E+001	 58618100893549248E-003	-53340759273359417E-001	 11360330726315490E+002
 22350812499999999E+000	 26780223033999395E+001	 58618100893549248E-003	-53340759273359417E-001	 11782703190686323E+002
 22511104166666667E+000	 26966515585818410E+001	 58618100893549248E-003	-53340759273359417E-001	 12308495011892681E+002
 22671437499999998E+000	 27152815588445399E+001	 58618100893549248E-003	-53340759273359417E-001	 12947860840246094E+002
 22831770833333334E+000	 27339115591072392E+001	 58618100893549248E-003	-53340759273359417E-001	 13699010358351677E+002
 22992124999999999E+000	 27571983143548156E+001	 58618100893549248E-003	-53340759273359417E-001	 14557097393057660E+002
 23152354166666669E+000	 27758283146175149E+001	 58618100893549248E-003	-53340759273359417E-001	 54936787270610488E+000
 23312770833333332E+000	 27944575697994164E+001	 58618100893549248E-003	-53340759273359417E-001	 16378776076933825E+001
 23473083333333333E+000	 28130875700621157E+001	 34914436253847478E-005	-53340759273359417E-001	 28364950476863633E+001
 23633375000000001E+000	 28317175703248150E+001	 34914436253847478E-005	-53340759273359417E-001	 41509941031921407E+001
 23793770833333334E+000	 28503468255067165E+001	 34914436253847478E-005	-53340759273359417E-001	 55745238121564284E+001
 23954208333333336E+000	 28689768257694158E+001	 34914436253847478E-005	-53340759273359417E-001	 71106582712849914E+001
 24114520833333333E+000	 28876060809513174E+001	 34914436253847478E-005	-53340759273359417E-001	 87392080448281135E+001
 24274958333333334E+000	 29108935812796911E+001	 34914436253847478E-005	-53340759273359417E-001	 10502926837565948E+002
 24435250000000002E+000	 29295235815423904E+001	 58618100893549248E-003	-53340759273359417E-001	 12354748323925844E+002
 24595625000000001E+000	 29481528367242920E+001	 58618100893549248E-003	-53340759273359417E-001	 14325764222668528E+002
 24756041666666668E+000	 29667828369869913E+001	 58618100893549248E-003	-53340759273359417E-001	 14397869062957778E+001
 24916395833333334E+000	 29854120921688928E+001	 58618100893549248E-003	-53340759273359417E-001	 36279587829051522E+001
 25076666666666667E+000	 30040420924315921E+001	 58618100893549248E-003	-53340759273359417E-001	 59279568747532295E+001
 25236958333333335E+000	 30226720926942914E+001	 58618100893549248E-003	-53340759273359417E-001	 83400529873150290E+001
 25397229166666668E+000	 30459588479418677E+001	 58618100893549248E-003	-53340759273359417E-001	 10862032274784129E+002
 25557562500000000E+000	 30645888482045670E+001	 58618100893549248E-003	-53340759273359417E-001	 13493503234455349E+002
 25717833333333333E+000	 30832181033864686E+001	 58618100893549248E-003	-53340759273359417E-001	 12611753364963702E+001
 25878104166666667E+000	 31018481036491675E+001	 58618100893549248E-003	-53340759273359417E-001	 41121070324659719E+001
 26038458333333332E+000	 31204781039118668E+001	 58618100893549248E-003	-53340759273359417E-001	 70839368425705075E+001
 26198791666666668E+000	 31391073590937683E+001	 34914436253847478E-005	-53340759273359417E-001	 10165018986297905E+002
 26359187500000001E+000	 31577373593564676E+001	 34914436253847478E-005	-53340759273359417E-001	 13366884240939103E+002
 26519562500000000E+000	 31763666145383691E+001	 34914436253847478E-005	-53340759273359417E-001	 16991706364074851E+001
 26679895833333331E+000	 31996541148667433E+001	 34914436253847478E-005	-53340759273359417E-001	 51094692825241481E+001
 26840270833333335E+000	 32182841151294426E+001	 34914436253847478E-005	-53340759273359417E-001	 86374087916792234E+001
 27000583333333332E+000	 32369133703113441E+001	 34914436253847478E-005	-53340759273359417E-001	 12271308345936127E+002
 27160979166666666E+000	 32555433705740434E+001	 58618100893549248E-003	-53340759273359417E-001	 10531859200412667E+001
 27321312500000001E+000	 32741726257559449E+001	 58618100893549248E-003	-53340759273359417E-001	 49119399622536108E+001
 27481708333333335E+000	 32928026260186442E+001	 58618100893549248E-003	-53340759273359417E-001	 88872415545687645E+001
 27641958333333334E+000	 33114326262813435E+001	 58618100893549248E-003	-53340759273359417E-001	 12950125755482125E+002
 27802312499999999E+000	 33300618814632450E+001	 58618100893549248E-003	-53340759273359417E-001	 21720514202312920E+001
 27962666666666665E+000	 33533493817916188E+001	 58618100893549248E-003	-53340759273359417E-001	 64778457265801435E+001
 28123083333333332E+000	 33719786369735203E+001	 34914436253847478E-005	-53340759273359417E-001	 10903370624080868E+002
 28283416666666668E+000	 33906086372362196E+001	 34914436253847478E-005	-53340759273359417E-001	 44621490088279554E+000
 28443708333333335E+000	 34092386374989189E+001	 34914436253847478E-005	-53340759273359417E-001	 50835170565982445E+001
 28603979166666669E+000	 34278678926808205E+001	 34914436253847478E-005	-53340759273359417E-001	 98201062206557381E+001
 28764375000000002E+000	 34464978929435198E+001	 34914436253847478E-005	-53340759273359417E-001	 14679666909692153E+002
 28924812499999999E+000	 34651278932062191E+001	 34914436253847478E-005	-53340759273359417E-001	 46951189354595513E+001
 29085291666666668E+000	 34837571483881206E+001	 34914436253847478E-005	-53340759273359417E-001	 97829145812848580E+001
 29245604166666666E+000	 35070446487164944E+001	 34914436253847478E-005	-53340759273359417E-001	 14989619031396154E+002
 29405916666666667E+000	 35256739038983959E+001	 34914436253847478E-005	-53340759273359417E-001	 53058538234029761E+001
 29566270833333332E+000	 35443039041610952E+001	 34914436253847478E-005	-53340759273359417E-001	 10715101689521374E+002
 29726666666666666E+000	 35629339044237945E+001	 34914436253847478E-005	-53340759273359417E-001	 12635044590701487E+001
 29886937499999999E+000	 35815631596056960E+001	 34914436253847478E-005	-53340759273359417E-001	 68904190559420968E+001
 30047291666666665E+000	 36001931598683953E+001	 58618100893549248E-003	-53340759273359417E-001	 12638946597466344E+002
 30207791666666668E+000	 36188224150502968E+001	 58618100893549248E-003	-53340759273359417E-001	 35360550037122906E+001
 30368229166666665E+000	 36421099153786706E+001	 58618100893549248E-003	-53340759273359417E-001	 95152667688778436E+001
 30528708333333334E+000	 36607399156413699E+001	 58618100893549248E-003	-53340759273359417E-001	 64046875283130706E+000
 30689229166666667E+000	 36793691708232714E+001	 58618100893549248E-003	-53340759273359417E-001	 68529216354118191E+001
 30849583333333332E+000	 36979991710859707E+001	 58618100893549248E-003	-53340759273359417E-001	 13160720291065516E+002
 31009979166666666E+000	 37166284262678722E+001	 58618100893549248E-003	-53340759273359417E-001	 45989343317972349E+001
 31170354166666665E+000	 37352584265305715E+001	 58618100893549248E-003	-53340759273359417E-001	 11129253155894030E+002
 31330708333333335E+000	 37538884267932708E+001	 58618100893549248E-003	-53340759273359417E-001	 27899581951556158E+001
 31491187500000000E+000	 37725176819751724E+001	 58618100893549248E-003	-53340759273359417E-001	 95533960365516378E+001
 31651666666666665E+000	 37958051823035461E+001	 58618100893549248E-003	-53340759273359417E-001	 14497493257614845E+001
 31812083333333332E+000	 38144344374854477E+001	 58618100893549248E-003	-53340759273359417E-001	 84317379362775910E+001
 31972562500000001E+000	 38330644377481470E+001	 58618100893549248E-003	-53340759273359417E-001	 55631556487495990E+000
 32132958333333335E+000	 38516944380108463E+001	 58618100893549248E-003	-53340759273359417E-001	 77523665219044219E+001
 32293270833333332E+000	 38703236931927478E+001	 58618100893549248E-003	-53340759273359417E-001	 72993460902689822E-001
 32453583333333333E+000	 38889536934554471E+001	 58618100893549248E-003	-53340759273359417E-001	 74818653108202895E+001
 32613979166666667E+000	 39075829486373486E+001	 58618100893549248E-003	-53340759273359417E-001	 15004119887017140E+002
 32774395833333334E+000	 39262129489000479E+001	 34914436253847478E-005	-53340759273359417E-001	 76764106383768819E+001
 32934770833333333E+000	 39495004492284217E+001	 34914436253847478E-005	 75909122609084969E-015	 44839912386843093E+000
 33097187500000000E+000	 39681297044103239E+001	 34914436253847478E-005	-53340759273359417E-001	 10779683318606563E+002
 33264104166666666E+000	 39867597046730225E+001	 34914436253847478E-005	-53340759273359417E-001	 47294950635118795E+001
 33431000000000002E+000	 40053889598549247E+001	 34914436253847478E-005	-53340759273359417E-001	 13769147905929555E+002
 33597937500000001E+000	 40286764601832985E+001	 34914436253847478E-005	-53340759273359417E-001	 79559273643678765E+001
 33764854166666667E+000	 40473064604459978E+001	 58618100893549248E-003	-53340759273359417E-001	 22644387941159358E+001
 33931791666666666E+000	 40659357156278993E+001	 58618100893549248E-003	-53340759273359417E-001	 11671180297840387E+002
 34098708333333332E+000	 40892232159562731E+001	 58618100893549248E-003	-53340759273359417E-001	 62189687818000486E+001
 34265604166666668E+000	 41078524711381746E+001	 58618100893549248E-003	-53340759273359417E-001	 88787152783407279E+000
 34432520833333333E+000	 41264824714008739E+001	 58618100893549248E-003	 75909122609084969E-015	 10652595538879389E+002
 34599458333333333E+000	 41451124716635732E+001	 58618100893549248E-003	-53340759273359417E-001	 55640015762333292E+001
 34766395833333332E+000	 41683992269111492E+001	 58618100893549248E-003	-53340759273359417E-001	 59379840044862213E+000
 34933312500000002E+000	 41870292271738485E+001	 58618100893549248E-003	-53340759273359417E-001	 10719585474000138E+002
 35100208333333334E+000	 42056584823557500E+001	 58618100893549248E-003	-53340759273359417E-001	 59859998051464700E+001
 35267145833333333E+000	 42289459826841245E+001	 58618100893549248E-003	-53340759273359417E-001	 13795182891705069E+001
 35434062499999999E+000	 42475759829468238E+001	 58618100893549248E-003	-53340759273359417E-001	 11866086281757131E+002
 35600999999999998E+000	 42662052381287253E+001	 58618100893549248E-003	-53340759273359417E-001	 75003801588500338E+001
 35767875000000000E+000	 42894927384570991E+001	 58618100893549248E-003	-53340759273359417E-001	 32446801491818654E+001
 35934770833333332E+000	 43081219936390006E+001	 58618100893549248E-003	-53340759273359417E-001	 14089526204014805E+002
 36101687500000001E+000	 43267519939016999E+001	 58618100893549248E-003	-53340759273359417E-001	 10084350429470533E+002
 36268625000000001E+000	 43453819941643992E+001	 58618100893549248E-003	-53340759273359417E-001	 61956693974275282E+001
 36435541666666666E+000	 43686687494119752E+001	 58618100893549248E-003	-53340759273359417E-001	 24316343663212990E+001
 36602479166666666E+000	 43872987496746745E+001	 58618100893549248E-003	-53340759273359417E-001	 13760443201477477E+002
 36769375000000002E+000	 44059280048565761E+001	 34914436253847478E-005	-53340759273359417E-001	 10232825231940672E+002
 36936312500000001E+000	 44292155051849505E+001	 34914436253847478E-005	-53340759273359417E-001	 68258902344584484E+001
 37103229166666667E+000	 44478447603668521E+001	 34914436253847478E-005	-53340759273359417E-001	 35395061620864269E+001
 37270166666666666E+000	 44664747606295514E+001	 34914436253847478E-005	-53340759273359417E-001	 37682180078399190E+000
 37437083333333332E+000	 44897622609579251E+001	 34914436253847478E-005	-53340759273359417E-001	 12306296092188310E+002
 37604000000000002E+000	 45083915161398266E+001	 34914436253847478E-005	-53340759273359417E-001	 93815651863143088E+001
 37770916666666667E+000	 45270215164025259E+001	 58618100893549248E-003	-53340759273359417E-001	 65759696824239128E+001
 37937854166666667E+000	 45456507715844275E+001	 58618100893549248E-003	-53340759273359417E-001	 38940145439175659E+001
 38104770833333332E+000	 45689382719128012E+001	 58618100893549248E-003	-53340759273359417E-001	 13330912988033884E+001
 38271708333333332E+000	 45875682721755005E+001	 58618100893549248E-003	-53340759273359417E-001	 13864742293837932E+002
 38438604166666668E+000	 46061975273574021E+001	 58618100893549248E-003	-53340759273359417E-001	 11540409509221836E+002
 38605541666666667E+000	 46294850276857765E+001	 58618100893549248E-003	-53340759273359417E-001	 93364220632968198E+001
 38772458333333333E+000	 46481142828676781E+001	 58618100893549248E-003	-53340759273359417E-001	 72531885583723721E+001
 38939395833333332E+000	 46667442831303774E+001	 58618100893549248E-003	-53340759273359417E-001	 52933327219697027E+001
 39106312499999998E+000	 46900310383779534E+001	 58618100893549248E-003	-53340759273359417E-001	 34499410611285747E+001
 39273208333333334E+000	 47086610386406527E+001	 58618100893549248E-003	-53340759273359417E-001	 17244474279632040E+001
 39440124999999999E+000	 47272910389033520E+001	 58618100893549248E-003	-53340759273359417E-001	 12216857003020378E+000
 39607041666666665E+000	 47459202940852535E+001	 58618100893549248E-003	-53340759273359417E-001	 13619270432976586E+002
 39773958333333335E+000	 47692077944136273E+001	 58618100893549248E-003	-53340759273359417E-001	 12257864536442915E+002
 39940895833333334E+000	 47878370495955288E+001	 58618100893549248E-003	-53340759273359417E-001	 11016648741016114E+002
 40107791666666666E+000	 48064670498582281E+001	 58618100893549248E-003	-53340759273359417E-001	 98914679546113462E+001
 40274729166666665E+000	 48297545501866026E+001	 58618100893549248E-003	-53340759273359417E-001	 88940710582960747E+001
 40441645833333331E+000	 48483838053685041E+001	 58618100893549248E-003	-53340759273359417E-001	 80138732852412488E+001
 40608562499999996E+000	 48670138056312034E+001	 58618100893549248E-003	-53340759273359417E-001	 72570230049358926E+001
 40775479166666670E+000	 48903005608787794E+001	 58618100893549248E-003	-53340759273359417E-001	 66163216751335668E+001
 40942395833333336E+000	 49089305611414787E+001	 58618100893549248E-003	-53340759273359417E-001	 60937330680388712E+001
 41109312500000001E+000	 49275605614041780E+001	 58618100893549248E-003	-53340759273359417E-001	 56945039122404495E+001
